date,open,high,low,close,volume
2024-09-24,1313.6,1326.9,1298.8,1308.2,18130800
2024-09-25,1282.9,1300.0,1271.4,1289.8,14805400
2024-09-26,1290.1,1293.2,1277.5,1292.9,13887700
2024-09-27,1297.2,1301.4,1296.9,1301.1,7895300
2024-09-30,1302.3,1316.0,1289.4,1300.4,4138100
2024-10-01,1281.0,1305.4,1279.8,1290.3,7724900
2024-10-02,1279.4,1287.3,1267.9,1280.6,8428100
2024-10-03,1298.7,1311.3,1279.2,1286.7,16803900
2024-10-04,1299.4,1308.9,1276.8,1287.8,9750800
2024-10-07,1252.5,1258.8,1252.3,1255.9,14776200
2024-10-08,1250.9,1270.6,1249.4,1260.1,10314100
2024-10-09,1213.6,1217.9,1206.5,1207.4,3870100
2024-10-10,1217.9,1230.7,1206.6,1213.9,8952300
2024-10-11,1201.0,1212.5,1183.8,1191.7,11106400
2024-10-14,1215.6,1217.2,1204.5,1209.2,14289300
2024-10-15,1246.1,1246.4,1233.7,1237.4,14707200
2024-10-16,1233.3,1245.5,1210.2,1224.9,7160000
2024-10-17,1229.6,1243.2,1217.8,1240.4,15770300
2024-10-18,1236.0,1240.5,1230.1,1235.2,9355100
2024-10-21,1230.8,1248.2,1216.0,1242.8,16752900
2024-10-22,1256.7,1259.1,1251.8,1253.0,6364200
2024-10-23,1257.5,1269.0,1251.0,1260.1,10198700
2024-10-24,1269.5,1277.0,1260.8,1266.6,11839000
2024-10-25,1274.2,1280.0,1267.3,1275.1,8779400
2024-10-28,1306.7,1314.6,1294.5,1308.3,10185200
2024-10-29,1328.9,1335.9,1313.3,1317.5,12335800
2024-10-30,1317.8,1330.5,1305.6,1319.5,17190700
2024-10-31,1292.2,1298.5,1277.5,1285.3,8126300
2024-11-01,1291.5,1291.7,1281.7,1289.3,5076400
2024-11-04,1281.3,1281.7,1268.6,1279.4,17339000
2024-11-05,1288.7,1296.9,1285.0,1288.1,7825900
2024-11-06,1323.9,1333.7,1313.7,1324.2,10792100
2024-11-07,1311.7,1318.0,1294.9,1301.8,8328700
2024-11-08,1281.7,1295.2,1275.1,1285.4,4931500
2024-11-11,1297.3,1312.3,1288.9,1293.1,17330300
2024-11-12,1302.3,1304.7,1296.4,1300.1,8576400
2024-11-13,1330.8,1345.9,1320.1,1322.9,7597700
2024-11-14,1322.1,1340.4,1313.6,1329.9,4191500
2024-11-15,1334.6,1338.9,1322.7,1336.5,14723600
2024-11-18,1339.0,1343.8,1324.3,1338.0,9190100
2024-11-19,1348.6,1349.8,1340.5,1345.0,12036600
2024-11-20,1365.7,1381.8,1344.2,1360.4,17477300
2024-11-21,1374.0,1378.9,1372.8,1376.4,16257600
2024-11-22,1361.9,1372.4,1348.3,1371.9,17239800
2024-11-25,1388.8,1410.5,1388.4,1401.6,4890900
2024-11-26,1439.7,1449.7,1422.1,1430.7,6198700
2024-11-27,1454.5,1467.9,1431.1,1443.0,8138300
2024-11-28,1466.1,1478.7,1445.6,1452.2,9801400
2024-11-29,1453.8,1467.2,1434.8,1444.9,8786900
2024-12-02,1446.4,1458.6,1432.2,1447.3,14761300
2024-12-03,1432.1,1440.1,1418.6,1418.8,11143200
2024-12-04,1435.1,1439.9,1431.8,1433.0,10079200
2024-12-05,1436.4,1451.5,1436.1,1450.4,10733200
2024-12-06,1516.3,1530.2,1487.4,1504.4,11507800
2024-12-09,1511.1,1525.3,1503.2,1505.3,14361600
2024-12-10,1500.7,1520.7,1488.6,1515.1,4745600
2024-12-11,1493.3,1507.4,1492.0,1499.4,10876600
2024-12-12,1469.9,1473.3,1461.4,1468.2,16195500
2024-12-13,1454.4,1467.8,1453.6,1459.0,12588000
2024-12-16,1437.5,1453.1,1417.3,1434.4,14218200
2024-12-17,1433.6,1439.2,1421.4,1437.1,9539200
2024-12-18,1416.4,1422.9,1412.0,1415.3,3933900
2024-12-19,1421.5,1433.7,1400.0,1407.7,17663600
2024-12-20,1397.8,1412.1,1383.6,1411.6,4852900
2024-12-23,1422.5,1437.0,1410.0,1411.5,15099800
2024-12-24,1434.6,1443.0,1418.7,1431.6,18257000
2024-12-25,1401.9,1417.7,1388.8,1391.0,8096700
2024-12-26,1404.0,1410.0,1396.1,1405.0,18218800
2024-12-27,1416.5,1437.9,1412.5,1424.5,8943200
2024-12-30,1442.8,1454.4,1427.2,1435.6,6404200
2024-12-31,1435.4,1436.2,1408.8,1422.3,8160000
2025-01-01,1408.3,1415.5,1406.8,1414.1,5454500
2025-01-02,1435.1,1437.7,1422.0,1430.5,8912600
2025-01-03,1400.6,1424.2,1395.9,1409.8,10213100
2025-01-06,1412.4,1422.6,1408.5,1415.9,8185300
2025-01-07,1408.8,1411.2,1386.2,1402.5,13837800
2025-01-08,1405.6,1423.4,1402.5,1407.5,11665300
2025-01-09,1407.2,1432.6,1405.0,1418.6,7557700
2025-01-10,1399.5,1412.3,1394.1,1411.9,13101000
2025-01-13,1405.4,1415.3,1389.2,1403.3,8500000
2025-01-14,1414.5,1424.8,1397.6,1422.4,5910700
2025-01-15,1447.7,1461.6,1437.6,1446.6,5341700
2025-01-16,1438.9,1465.3,1430.1,1451.2,12209900
2025-01-17,1430.1,1446.8,1413.1,1423.6,3885400
2025-01-20,1436.7,1446.2,1422.8,1432.6,18046400
2025-01-21,1408.9,1420.8,1396.5,1419.8,9420800
2025-01-22,1435.3,1449.1,1429.0,1429.9,12320300
2025-01-23,1442.5,1454.5,1427.5,1434.4,5029700
2025-01-24,1423.4,1426.9,1404.1,1418.7,13317500
2025-01-27,1452.5,1466.8,1440.4,1459.5,13661200
2025-01-28,1430.2,1452.3,1425.4,1435.2,4329300
2025-01-29,1433.6,1444.0,1418.9,1431.8,9852100
2025-01-30,1456.5,1466.2,1437.2,1444.4,11723000
2025-01-31,1435.7,1460.2,1427.5,1449.9,7633000
2025-02-03,1456.9,1469.3,1450.5,1457.3,4100700
2025-02-04,1443.1,1463.1,1433.3,1450.8,9294400
2025-02-05,1424.4,1428.9,1421.3,1426.3,6421700
2025-02-06,1421.7,1426.9,1404.5,1419.8,11143700
2025-02-07,1415.7,1425.3,1406.0,1408.1,6445500
2025-02-10,1417.3,1437.4,1410.8,1425.8,10333900
2025-02-11,1408.2,1426.7,1397.2,1415.6,10616300
2025-02-12,1404.0,1415.4,1389.5,1401.3,9620800
2025-02-13,1391.4,1401.8,1383.4,1395.3,16021500
2025-02-14,1411.9,1420.1,1390.2,1402.8,6193700
2025-02-17,1449.1,1451.1,1420.1,1436.7,7566500
2025-02-18,1396.2,1406.4,1379.8,1405.4,4721000
2025-02-19,1367.9,1371.3,1353.0,1368.0,17161500
2025-02-20,1354.2,1368.2,1340.3,1362.6,13029100
2025-02-21,1375.6,1391.8,1351.3,1363.9,4224300
2025-02-24,1366.5,1380.6,1353.1,1378.8,12004500
2025-02-25,1387.0,1391.0,1383.8,1387.6,8038100
2025-02-26,1402.0,1409.1,1393.5,1408.6,15804300
2025-02-27,1413.2,1428.3,1406.2,1411.7,13819500
2025-02-28,1398.3,1415.7,1388.3,1409.7,16439000
2025-03-03,1408.0,1419.6,1397.4,1411.1,16806100
2025-03-04,1417.7,1425.4,1397.0,1403.8,12659400
2025-03-05,1400.1,1423.4,1384.0,1412.3,10546900
2025-03-06,1418.8,1423.1,1403.0,1414.1,17346300
2025-03-07,1393.0,1400.0,1377.6,1398.4,11017400
2025-03-10,1388.0,1404.4,1377.0,1384.9,4691000
2025-03-11,1397.8,1401.7,1393.2,1395.9,18295700
2025-03-12,1383.3,1395.5,1370.7,1391.5,16148500
2025-03-13,1378.9,1383.3,1373.9,1374.2,15641700
2025-03-14,1385.1,1405.3,1380.7,1390.1,8472500
2025-03-17,1390.3,1413.2,1380.4,1403.4,8936600
2025-03-18,1396.3,1400.2,1381.5,1391.2,8980900
2025-03-19,1368.2,1371.6,1352.1,1359.2,12174000
2025-03-20,1343.5,1367.2,1333.0,1352.8,15153000
2025-03-21,1328.8,1340.8,1325.5,1329.6,11279300
2025-03-24,1340.2,1357.0,1333.5,1345.1,12986000
2025-03-25,1349.7,1365.7,1328.1,1336.4,3924900
2025-03-26,1370.1,1382.2,1347.0,1356.8,16464000
2025-03-27,1387.5,1389.4,1378.8,1379.8,3822600
2025-03-28,1364.7,1382.3,1350.6,1366.4,17772600
2025-03-31,1371.1,1375.9,1353.0,1359.6,12134400
2025-04-01,1382.1,1397.7,1367.9,1368.7,4641700
2025-04-02,1366.1,1374.1,1349.9,1370.1,9390600
2025-04-03,1393.7,1410.8,1380.2,1403.5,12986500
2025-04-04,1414.1,1433.7,1407.2,1419.4,12570500
2025-04-07,1437.3,1439.2,1419.6,1426.7,4833000
2025-04-08,1393.1,1407.3,1381.1,1405.6,5018100
2025-04-09,1410.7,1434.9,1410.0,1422.8,6514600
2025-04-10,1430.8,1438.4,1422.3,1430.0,9631600
2025-04-11,1444.2,1454.7,1436.1,1441.2,17388100
2025-04-14,1454.3,1463.9,1440.2,1444.5,11484700
2025-04-15,1432.3,1441.5,1408.4,1418.3,10261300
2025-04-16,1417.2,1421.6,1406.3,1408.3,13953800
2025-04-17,1443.2,1451.5,1421.5,1431.4,8305000
2025-04-18,1442.6,1458.6,1434.0,1439.5,13943500
2025-04-21,1413.6,1433.8,1405.3,1418.3,6960800
2025-04-22,1427.3,1440.4,1411.5,1427.6,7440500
2025-04-23,1421.4,1450.8,1415.8,1435.5,11816700
2025-04-24,1427.6,1433.2,1411.1,1418.5,13250800
2025-04-25,1435.7,1448.8,1408.9,1423.0,15241500
2025-04-28,1423.9,1438.5,1410.4,1414.3,7034600
2025-04-29,1375.7,1388.8,1365.0,1386.4,10293500
2025-04-30,1387.5,1395.9,1365.6,1381.3,18221600
2025-05-01,1401.5,1417.9,1384.0,1387.9,16190200
2025-05-02,1381.9,1385.5,1354.7,1370.7,8890500
2025-05-05,1354.3,1368.9,1340.4,1363.5,8527200
2025-05-06,1391.5,1407.3,1365.6,1381.5,14004800
2025-05-07,1364.0,1378.5,1347.6,1355.8,9412400
2025-05-08,1341.3,1344.5,1338.4,1340.8,4304000
2025-05-09,1359.2,1364.3,1351.9,1360.1,11934800
2025-05-12,1337.6,1362.2,1337.2,1349.0,9806700
2025-05-13,1365.7,1379.7,1357.3,1359.6,12151100
2025-05-14,1404.1,1407.6,1380.2,1394.2,14876500
2025-05-15,1373.4,1374.0,1359.3,1361.1,6576700
2025-05-16,1358.1,1368.1,1346.1,1352.9,3690000
2025-05-19,1322.1,1335.7,1315.0,1327.9,3917600
2025-05-20,1318.6,1329.9,1310.5,1328.5,16944200
2025-05-21,1360.3,1364.3,1342.5,1349.6,5353200
2025-05-22,1342.8,1355.2,1319.0,1330.1,6511300
2025-05-23,1354.4,1366.7,1354.3,1357.4,7122000
2025-05-26,1353.6,1369.3,1341.7,1354.0,8565700
2025-05-27,1355.2,1366.1,1348.6,1353.4,15366700
2025-05-28,1344.9,1361.5,1339.6,1348.2,6953900
2025-05-29,1368.0,1380.8,1361.6,1374.3,12172300
2025-05-30,1354.8,1380.0,1340.4,1365.2,16289100
2025-06-02,1392.7,1396.5,1377.9,1387.4,16259200
2025-06-03,1355.1,1365.9,1341.0,1364.3,4131000
2025-06-04,1358.4,1375.3,1350.6,1361.0,5885900
2025-06-05,1357.7,1364.4,1346.3,1358.8,16796700
2025-06-06,1354.0,1372.6,1341.8,1366.5,17479300
2025-06-09,1350.7,1357.6,1334.0,1348.6,12133800
2025-06-10,1367.8,1372.9,1356.7,1360.0,8773500
2025-06-11,1357.3,1372.4,1347.1,1358.0,7995600
2025-06-12,1373.7,1384.7,1354.7,1365.8,9678800
2025-06-13,1366.0,1378.2,1338.9,1353.9,15030400
2025-06-16,1343.2,1358.1,1340.2,1343.1,8783000
2025-06-17,1347.1,1360.2,1330.8,1342.8,9650500
2025-06-18,1334.2,1339.6,1318.3,1334.7,17065200
2025-06-19,1325.4,1339.4,1314.2,1336.9,17493400
2025-06-20,1337.2,1351.7,1322.5,1346.9,9872500
2025-06-23,1341.8,1354.9,1334.7,1350.9,10242100
2025-06-24,1327.0,1352.4,1324.7,1336.8,12911600
2025-06-25,1311.5,1328.0,1302.1,1324.5,11837900
2025-06-26,1294.7,1311.7,1291.9,1307.5,7873900
2025-06-27,1313.3,1315.6,1296.4,1308.9,8112200
2025-06-30,1280.5,1304.8,1271.9,1289.7,15040400
2025-07-01,1259.3,1266.1,1251.7,1256.7,6553300
2025-07-02,1280.6,1291.1,1263.1,1269.9,10439200
2025-07-03,1272.2,1282.2,1263.8,1264.8,15910100
2025-07-04,1259.5,1276.7,1246.5,1269.2,9216700
2025-07-07,1270.0,1270.4,1265.7,1269.6,5899300
2025-07-08,1238.5,1247.5,1230.2,1244.7,11190500
2025-07-09,1293.5,1294.9,1272.1,1286.3,14010700
2025-07-10,1281.2,1286.8,1271.9,1273.5,11751700
2025-07-11,1278.2,1295.0,1275.6,1284.9,15151000
2025-07-14,1265.1,1277.8,1256.5,1274.9,11554200
2025-07-15,1290.6,1299.3,1282.2,1288.3,7608900
2025-07-16,1286.6,1302.7,1277.0,1287.7,17721300
2025-07-17,1286.0,1298.7,1274.6,1281.1,11417000
2025-07-18,1301.9,1317.4,1299.4,1304.7,7575100
2025-07-21,1283.4,1297.3,1272.5,1285.7,10772500
2025-07-22,1284.7,1299.0,1269.5,1286.2,15431500
2025-07-23,1281.5,1290.7,1267.8,1285.7,15006200
2025-07-24,1307.5,1308.0,1300.1,1301.1,13250500
2025-07-25,1319.1,1320.2,1301.0,1308.9,9187100
2025-07-28,1317.8,1324.1,1301.8,1305.6,11996700
2025-07-29,1316.5,1330.7,1298.1,1305.1,11462400
2025-07-30,1289.5,1303.8,1274.5,1280.5,17359300
2025-07-31,1264.9,1278.8,1251.8,1255.4,5778800
2025-08-01,1252.6,1265.2,1240.7,1263.1,15418000
2025-08-04,1244.8,1261.0,1230.3,1247.1,12296900
2025-08-05,1239.0,1244.9,1236.1,1239.4,12689700
2025-08-06,1238.3,1248.0,1227.9,1243.1,13859600
2025-08-07,1272.6,1279.3,1259.9,1277.0,5717200
2025-08-08,1271.5,1285.5,1250.1,1260.1,4258700
2025-08-11,1255.0,1266.8,1247.0,1262.6,6202600
2025-08-12,1204.9,1216.0,1194.9,1215.6,7670300
2025-08-13,1222.0,1233.7,1213.3,1215.3,16090200
2025-08-14,1233.4,1249.1,1229.7,1239.5,17809600
2025-08-15,1246.1,1257.9,1244.3,1251.8,7063800
2025-08-18,1248.3,1258.7,1239.9,1250.6,14527400
2025-08-19,1261.2,1261.2,1245.7,1255.7,11136700
2025-08-20,1243.7,1245.5,1232.6,1241.8,10662500
2025-08-21,1239.0,1243.4,1237.6,1239.2,8730700
2025-08-22,1238.6,1250.0,1227.1,1234.8,11554800
2025-08-25,1205.9,1209.5,1200.0,1208.7,4702800
2025-08-26,1217.4,1243.0,1215.8,1229.4,6293100
2025-08-27,1224.8,1237.3,1199.0,1213.4,16648900
2025-08-28,1210.8,1225.0,1204.3,1221.5,6591500
2025-08-29,1260.5,1271.0,1238.5,1251.1,6464600
2025-09-01,1235.8,1256.6,1231.2,1248.1,10961700
2025-09-02,1226.3,1249.4,1222.9,1238.3,18164200
2025-09-03,1264.2,1276.4,1250.1,1264.7,14745000
2025-09-04,1289.8,1300.8,1272.8,1282.4,3995100
2025-09-05,1288.4,1300.8,1276.4,1297.7,10340700
2025-09-08,1275.1,1294.7,1266.2,1287.0,5040700
2025-09-09,1299.5,1300.6,1281.0,1289.8,6173200
2025-09-10,1274.3,1283.8,1267.7,1281.6,14022800
2025-09-11,1324.5,1332.3,1309.4,1316.9,9908000
2025-09-12,1312.4,1320.6,1308.8,1309.5,4052000
2025-09-15,1313.0,1315.9,1304.7,1310.2,17555000
2025-09-16,1309.5,1326.4,1303.7,1317.6,17345700
2025-09-17,1274.6,1279.5,1262.9,1275.0,5840600
2025-09-18,1283.5,1298.7,1263.6,1276.0,17767900
2025-09-19,1266.3,1276.9,1256.4,1265.6,13057300
2025-09-22,1263.8,1268.0,1252.2,1260.4,15259200
2025-09-23,1255.0,1262.5,1251.9,1256.7,10234700
2025-09-24,1231.3,1244.8,1224.1,1233.1,9967300
2025-09-25,1241.5,1247.7,1227.7,1246.8,17110000
2025-09-26,1232.8,1242.4,1218.5,1237.4,10881600
2025-09-29,1218.5,1223.3,1211.3,1220.8,17146500
2025-09-30,1218.7,1227.8,1200.7,1207.1,11227200
2025-10-01,1187.0,1194.0,1177.4,1193.3,17897300
2025-10-02,1165.6,1170.1,1160.8,1169.4,14105600
2025-10-03,1196.9,1203.6,1178.1,1185.2,4182500
2025-10-06,1189.9,1198.3,1184.4,1194.8,12110000
2025-10-07,1192.6,1203.3,1178.4,1192.7,17890800
2025-10-08,1184.5,1187.4,1174.3,1179.6,10260000
2025-10-09,1144.6,1154.1,1132.0,1153.8,3992600
2025-10-10,1160.2,1171.5,1136.6,1148.8,10005800
2025-10-13,1132.8,1144.3,1119.9,1130.0,11357200
2025-10-14,1085.5,1103.3,1082.4,1092.7,5232200
2025-10-15,1090.0,1101.1,1073.6,1083.9,12319500
2025-10-16,1066.1,1072.9,1058.0,1068.0,5103100
2025-10-17,1071.0,1072.5,1058.5,1063.8,5726000
2025-10-20,1071.0,1079.0,1056.3,1067.8,9750400
2025-10-21,1061.9,1074.3,1055.7,1057.9,16194300
2025-10-22,1022.9,1036.2,1017.5,1030.1,5833900
2025-10-23,1028.6,1048.2,1022.4,1037.7,8812100
2025-10-24,1045.2,1053.0,1026.2,1036.6,14255800
2025-10-27,1037.7,1059.4,1026.5,1047.2,13151700
2025-10-28,1043.5,1057.7,1042.8,1046.0,8561100
2025-10-29,1047.6,1050.4,1038.7,1043.4,5934400
2025-10-30,1031.1,1037.6,1023.1,1036.1,16483800
2025-10-31,1039.0,1041.2,1034.1,1035.1,7922600
2025-11-03,1039.7,1045.4,1022.7,1034.5,15946400
2025-11-04,1032.3,1035.2,1022.8,1027.1,17947100
2025-11-05,1016.8,1034.3,1005.9,1025.8,11011900
2025-11-06,1034.5,1043.3,1029.4,1042.4,3862200
2025-11-07,1031.1,1040.5,1016.7,1027.6,15032500
2025-11-10,1055.5,1062.3,1046.3,1047.4,9039200
2025-11-11,1028.9,1037.7,1021.1,1030.4,5665200
2025-11-12,1025.8,1040.5,1020.4,1035.4,7580800
2025-11-13,1035.3,1052.5,1029.0,1042.8,8734100
2025-11-14,1066.2,1068.7,1054.5,1061.3,17263700
2025-11-17,1048.9,1062.9,1036.7,1056.9,12289800
2025-11-18,1056.2,1063.2,1047.9,1055.1,14837700
2025-11-19,1064.1,1072.5,1057.6,1062.7,13579600
2025-11-20,1061.1,1082.2,1053.7,1070.5,4539500
2025-11-21,1076.5,1080.2,1063.5,1072.0,12686100
2025-11-24,1077.5,1078.7,1071.0,1075.7,16134500
2025-11-25,1067.4,1083.8,1064.3,1078.1,16994800
2025-11-26,1078.6,1089.4,1063.6,1074.7,10712200
2025-11-27,1084.5,1091.5,1074.9,1086.8,15882300
2025-11-28,1059.4,1074.2,1058.2,1065.6,16357000
2025-12-01,1087.0,1094.0,1084.4,1087.1,9756000
2025-12-02,1114.4,1125.1,1105.8,1111.7,14612600
2025-12-03,1123.7,1125.9,1113.9,1119.7,12602500
2025-12-04,1108.5,1120.9,1103.2,1106.6,9341500
2025-12-05,1090.7,1104.9,1081.1,1096.2,16215500
2025-12-08,1108.9,1117.3,1097.9,1099.6,11319300
2025-12-09,1114.3,1122.6,1108.6,1109.6,11873200
2025-12-10,1135.5,1144.8,1116.3,1129.1,6501900
2025-12-11,1135.1,1149.7,1130.7,1137.3,12793700
2025-12-12,1145.6,1169.1,1139.7,1155.5,15512600
2025-12-15,1166.3,1167.5,1149.2,1155.6,12931800
2025-12-16,1143.4,1153.3,1134.9,1145.0,15105500
2025-12-17,1152.7,1163.7,1142.9,1157.9,16527400
2025-12-18,1154.7,1171.1,1151.0,1159.1,15372300
2025-12-19,1164.6,1175.3,1147.3,1154.1,6873000
2025-12-22,1180.6,1188.0,1161.8,1170.1,5728100
2025-12-23,1185.9,1189.7,1168.0,1182.1,17309600
2025-12-24,1172.8,1173.2,1170.0,1171.6,7676600
2025-12-25,1185.2,1195.0,1175.4,1176.5,10224100
2025-12-26,1196.7,1210.1,1182.2,1195.5,4531700
2025-12-29,1236.8,1241.3,1225.9,1233.7,16548400
2025-12-30,1209.6,1214.3,1193.0,1203.3,7390500
2025-12-31,1159.4,1171.0,1147.8,1154.3,11755600
2026-01-01,1133.4,1144.3,1127.2,1143.0,14120500
2026-01-02,1139.2,1151.2,1120.7,1129.3,10690900
2026-01-05,1111.9,1118.7,1101.1,1112.6,8414300
2026-01-06,1122.9,1124.8,1110.2,1116.2,14819200
2026-01-07,1117.8,1125.3,1104.6,1110.1,15668800
2026-01-08,1139.2,1153.7,1126.2,1141.5,5843900
2026-01-09,1169.8,1171.1,1156.8,1167.9,7696900
2026-01-12,1130.3,1140.4,1129.4,1132.6,14215000
2026-01-13,1135.2,1147.3,1133.4,1144.0,16362500
2026-01-14,1165.5,1177.7,1155.1,1161.8,9234800
2026-01-15,1122.2,1139.2,1114.9,1130.2,8643200
2026-01-16,1145.8,1158.1,1123.3,1135.0,4134200
2026-01-19,1145.8,1158.7,1137.6,1154.9,11441200
2026-01-20,1133.5,1156.5,1133.3,1144.9,14243100
2026-01-21,1139.7,1154.1,1128.9,1142.3,7457900
2026-01-22,1155.3,1157.6,1141.6,1154.9,4278700
2026-01-23,1145.9,1156.3,1136.0,1142.3,17261100
2026-01-26,1159.9,1163.9,1141.8,1155.6,6025300
2026-01-27,1148.7,1157.3,1143.6,1154.7,6779000
2026-01-28,1139.6,1157.8,1126.2,1148.0,7741800
2026-01-29,1136.1,1144.5,1125.0,1138.6,10554700
2026-01-30,1145.6,1147.5,1130.1,1143.2,8423000
2026-02-02,1136.8,1151.9,1123.5,1142.2,7827100
2026-02-03,1124.7,1145.1,1119.0,1133.0,8679200
2026-02-04,1125.9,1133.7,1109.9,1115.0,8459900
2026-02-05,1123.3,1130.4,1107.8,1115.8,15471300
2026-02-06,1144.5,1157.1,1138.0,1140.7,5258500
2026-02-09,1117.8,1127.3,1110.5,1121.2,18106300
2026-02-10,1114.4,1125.6,1106.6,1120.2,12788700
2026-02-11,1078.6,1089.3,1078.4,1089.0,17836700
2026-02-12,1094.0,1110.2,1082.2,1098.3,9484200
2026-02-13,1081.6,1082.1,1071.3,1080.8,16951700
2026-02-16,1071.8,1081.1,1058.4,1063.9,11122200
2026-02-17,1067.3,1078.0,1060.0,1075.2,13172400
2026-02-18,1089.9,1101.1,1077.7,1084.1,7623600
2026-02-19,1082.6,1104.0,1080.0,1091.5,18289200
2026-02-20,1115.0,1126.1,1110.3,1111.6,15092500
2026-02-23,1118.3,1128.1,1106.4,1107.6,8840200
2026-02-24,1112.3,1117.7,1090.4,1103.3,4177600
2026-02-25,1133.0,1140.1,1112.1,1124.5,10253600
2026-02-26,1143.4,1148.5,1131.0,1132.6,9582100
2026-02-27,1138.1,1153.0,1126.8,1145.7,9723300
2026-03-02,1158.9,1170.1,1147.5,1161.3,17319500
2026-03-03,1181.2,1182.1,1164.4,1178.3,10864900
2026-03-04,1164.2,1166.1,1142.5,1153.4,9924100
2026-03-05,1148.7,1153.2,1144.7,1149.7,12217200
2026-03-06,1159.2,1170.2,1153.9,1158.4,8493700
2026-03-09,1162.6,1167.6,1162.5,1163.1,15318200
