date,open,high,low,close,volume
2024-12-12,13518.3,13582.7,13262.3,13408.6,1677000
2024-12-13,13137.2,13258.5,13010.5,13195.7,1324600
2024-12-16,12577.2,12769.0,12534.9,12701.0,456000
2024-12-17,12060.3,12128.7,11955.5,12114.8,938200
2024-12-18,12458.1,12661.3,12326.1,12583.0,1667400
2024-12-19,12076.7,12094.5,11973.0,12093.4,393700
2024-12-20,12126.9,12244.6,11988.1,12007.2,1787300
2024-12-23,11919.0,12127.7,11816.4,12026.4,396300
2024-12-24,11605.2,11659.2,11563.1,11616.5,1404500
2024-12-25,11782.5,11817.9,11654.3,11766.2,1321300
2024-12-26,11651.4,11797.3,11603.4,11731.2,392400
2024-12-27,11827.6,11828.5,11667.3,11806.9,1000100
2024-12-30,11466.0,11560.9,11384.0,11526.8,1222700
2024-12-31,11615.4,11642.5,11510.4,11518.0,970600
2025-01-01,11257.6,11380.3,11252.0,11339.4,1111800
2025-01-02,11721.7,11751.4,11519.9,11646.9,1006800
2025-01-03,11770.5,11785.1,11689.6,11708.5,488800
2025-01-06,11663.6,11846.6,11555.1,11739.7,1040300
2025-01-07,12093.6,12184.4,11859.3,11981.0,1105100
2025-01-08,12039.1,12060.9,11918.6,11920.3,725900
2025-01-09,12448.2,12491.7,12267.7,12409.5,1574900
2025-01-10,12236.0,12350.2,12216.7,12248.0,1184500
2025-01-13,12076.7,12147.6,11940.6,12064.4,1171700
2025-01-14,12366.3,12514.9,12226.7,12370.5,761600
2025-01-15,12617.7,12718.2,12565.5,12624.3,565900
2025-01-16,12571.0,12767.8,12524.2,12678.5,1381400
2025-01-17,12653.4,12687.5,12543.2,12563.9,937500
2025-01-20,12806.9,12829.9,12745.8,12804.1,451100
2025-01-21,12957.1,13069.6,12835.4,12945.1,1662100
2025-01-22,13034.7,13167.1,12839.6,12909.8,1362000
2025-01-23,12785.0,12934.4,12679.3,12856.5,1602600
2025-01-24,12981.6,13045.1,12847.6,13025.4,1714900
2025-01-27,12760.5,12949.3,12691.8,12851.2,610400
2025-01-28,12817.9,12854.5,12653.3,12805.7,1672000
2025-01-29,13021.0,13134.3,12936.4,13115.7,1422400
2025-01-30,13271.9,13289.0,13195.1,13267.3,1332200
2025-01-31,13564.3,13725.3,13507.3,13641.4,1505900
2025-02-03,13492.7,13562.7,13311.2,13416.4,475200
2025-02-04,13313.9,13389.6,13156.7,13240.9,1533400
2025-02-05,13053.6,13112.5,12882.1,13038.0,1729200
2025-02-06,13014.6,13124.8,12882.4,13010.8,683400
2025-02-07,13380.7,13643.0,13351.8,13491.3,1841400
2025-02-10,13557.5,13664.8,13457.8,13587.3,669900
2025-02-11,13780.3,13844.5,13584.7,13644.5,884500
2025-02-12,13319.3,13585.5,13224.2,13445.3,1346900
2025-02-13,13336.1,13603.3,13261.3,13452.0,1074600
2025-02-14,13921.4,13997.9,13718.9,13830.8,376000
2025-02-17,14110.6,14409.0,13967.5,14248.1,1047300
2025-02-18,14867.0,14974.3,14715.2,14728.8,1278400
2025-02-19,14509.3,14669.3,14373.3,14382.9,1439900
2025-02-20,14233.4,14292.8,14086.1,14141.8,1718500
2025-02-21,14724.4,14849.9,14700.5,14817.0,1344900
2025-02-24,14969.7,15146.9,14802.0,15105.1,698600
2025-02-25,15449.1,15475.3,15389.4,15462.1,1483600
2025-02-26,15280.6,15535.5,15120.0,15404.2,1476800
2025-02-27,15962.8,16004.4,15667.7,15855.9,1357400
2025-02-28,16441.9,16564.4,16198.5,16389.3,639600
2025-03-03,17064.1,17346.4,16934.0,17198.5,682300
2025-03-04,17150.8,17328.3,17131.7,17301.7,944500
2025-03-05,17684.3,17853.9,17377.3,17511.6,393800
2025-03-06,17490.3,17760.6,17372.1,17595.0,532800
2025-03-07,17131.2,17368.2,16991.3,17244.5,1570500
2025-03-10,17375.1,17650.6,17352.2,17534.6,1551600
2025-03-11,17137.6,17268.6,16960.5,17258.6,599400
2025-03-12,17219.6,17349.8,17116.2,17319.4,1583000
2025-03-13,17555.2,17705.0,17444.6,17542.3,1169400
2025-03-14,17568.1,17731.4,17505.3,17563.5,1526400
2025-03-17,17197.2,17426.1,17174.0,17275.9,1783600
2025-03-18,16725.5,16808.1,16627.2,16767.6,1692700
2025-03-19,17158.5,17322.4,16879.6,16999.4,1067000
2025-03-20,16927.0,17008.2,16879.1,16972.7,678200
2025-03-21,16646.3,16724.1,16502.8,16668.1,847100
2025-03-24,16309.9,16340.9,16137.9,16195.1,1445300
2025-03-25,15739.3,15926.9,15734.4,15833.4,375600
2025-03-26,15953.0,16057.6,15832.7,16048.3,1821400
2025-03-27,16108.8,16324.9,15946.4,16240.3,634900
2025-03-28,15747.0,15883.2,15591.1,15750.0,961900
2025-03-31,15832.7,16020.0,15553.4,15737.7,1293300
2025-04-01,16119.9,16408.7,16083.7,16218.7,969700
2025-04-02,15689.2,15927.3,15630.2,15807.5,855700
2025-04-03,15164.4,15265.2,15046.4,15215.2,1441100
2025-04-04,14509.2,14635.1,14377.8,14537.0,820300
2025-04-07,14611.2,14767.7,14317.2,14476.4,996200
2025-04-08,14373.9,14374.7,14269.9,14285.8,1239400
2025-04-09,14710.7,14754.4,14565.5,14628.3,784900
2025-04-10,13923.8,14002.9,13870.2,13881.5,1072400
2025-04-11,13660.0,13679.2,13535.6,13593.1,1225900
2025-04-14,13780.8,13890.4,13630.6,13799.4,520400
2025-04-15,13727.4,13855.9,13564.8,13734.6,1664400
2025-04-16,14224.4,14355.4,14155.3,14285.6,1442800
2025-04-17,14445.3,14498.6,14323.2,14417.9,933900
2025-04-18,14575.3,14592.5,14421.4,14564.9,634600
2025-04-21,14182.0,14290.9,14014.6,14096.2,1830700
2025-04-22,13899.4,13920.5,13891.3,13907.7,803900
2025-04-23,13816.8,13864.1,13728.7,13858.6,1313500
2025-04-24,13506.2,13658.7,13472.8,13578.8,1089700
2025-04-25,13663.1,13861.4,13656.8,13754.5,1027200
2025-04-28,13422.3,13463.8,13406.4,13453.0,1311500
2025-04-29,13911.4,13989.4,13822.8,13942.7,493100
2025-04-30,13997.1,14130.2,13889.0,14087.2,1678200
2025-05-01,14439.2,14587.6,14204.1,14369.3,1223200
2025-05-02,14347.0,14534.0,14339.2,14481.1,402000
2025-05-05,15000.7,15269.2,14890.2,15151.0,1827200
2025-05-06,15015.9,15186.8,14776.2,14874.2,1061500
2025-05-07,15061.7,15154.8,15024.9,15049.5,1323500
2025-05-08,14926.7,15159.6,14822.6,14995.9,462300
2025-05-09,15258.2,15323.7,15079.3,15165.0,1792500
2025-05-12,15130.7,15259.3,15091.5,15123.0,1786700
2025-05-13,14936.5,15052.1,14819.5,14867.6,1182200
2025-05-14,14865.3,15186.2,14709.8,15009.9,1017800
2025-05-15,14679.9,14741.0,14483.7,14631.4,1155200
2025-05-16,14853.6,14943.8,14658.9,14710.9,1402900
2025-05-19,15309.8,15366.4,15002.4,15175.2,1321700
2025-05-20,15416.0,15491.7,15407.3,15469.4,1810200
2025-05-21,15402.7,15573.4,15391.3,15411.8,631800
2025-05-22,15573.5,15710.7,15544.1,15639.3,783700
2025-05-23,15698.5,15738.5,15439.5,15582.7,1784300
2025-05-26,15610.4,15922.5,15575.2,15752.0,519700
2025-05-27,15306.2,15485.1,15282.6,15387.1,1118700
2025-05-28,15175.5,15190.5,15042.8,15159.6,434900
2025-05-29,15753.0,15824.5,15602.6,15630.7,1724900
2025-05-30,16474.5,16559.0,16406.9,16443.4,1249600
2025-06-02,16442.1,16628.2,16397.2,16577.7,960400
2025-06-03,16326.0,16563.9,16308.0,16413.6,1191400
2025-06-04,16680.9,16866.8,16605.6,16759.5,1393200
2025-06-05,16333.6,16449.3,16135.0,16255.5,980100
2025-06-06,16269.8,16279.4,16182.0,16223.2,1052100
2025-06-09,16317.4,16421.2,16190.1,16252.5,1797400
2025-06-10,15683.3,15885.5,15507.6,15708.7,453300
2025-06-11,15802.6,15967.1,15634.2,15752.1,1192800
2025-06-12,15347.7,15377.8,15220.0,15376.6,569100
2025-06-13,15258.0,15541.6,15170.2,15386.3,1033400
2025-06-16,15140.3,15471.3,15076.6,15292.7,1072200
2025-06-17,15528.7,15730.5,15405.4,15590.5,732200
2025-06-18,15543.0,15722.0,15442.2,15637.6,456100
2025-06-19,15489.7,15750.9,15444.1,15585.3,1520800
2025-06-20,15781.5,15946.5,15620.7,15692.4,1192800
2025-06-23,16292.7,16367.0,16142.0,16267.4,1526700
2025-06-24,16986.1,17136.1,16875.6,16895.8,1315700
2025-06-25,17393.9,17434.6,17069.7,17273.4,724700
2025-06-26,16706.5,16728.6,16560.7,16620.5,1823200
2025-06-27,16306.4,16451.0,16229.9,16315.0,1046200
2025-06-30,16424.3,16670.4,16275.0,16564.3,452600
2025-07-01,16548.9,16651.9,16299.7,16460.2,850400
2025-07-02,16921.2,17097.3,16793.7,17066.7,1427200
2025-07-03,17143.1,17306.4,16956.8,17236.1,1763800
2025-07-04,16868.6,17129.4,16802.5,17011.2,755500
2025-07-07,16810.6,16960.2,16643.4,16940.0,1124100
2025-07-08,16481.9,16603.3,16337.8,16545.3,1195400
2025-07-09,16207.2,16524.1,16059.9,16355.6,1066000
2025-07-10,16932.3,17120.0,16647.6,16831.9,1212900
2025-07-11,16869.8,16998.8,16620.4,16710.6,1220700
2025-07-14,16548.9,16667.1,16332.7,16471.4,1090200
2025-07-15,16277.5,16492.9,16139.6,16407.6,1751000
2025-07-16,16695.7,16768.1,16496.3,16711.1,805800
2025-07-17,16445.7,16609.8,16180.9,16294.8,1010900
2025-07-18,17062.6,17204.7,16937.4,16953.8,1243300
2025-07-21,16485.1,16765.5,16416.3,16618.1,1373100
2025-07-22,16265.5,16323.5,16070.5,16291.0,1600000
2025-07-23,15900.6,16030.0,15847.6,15848.1,1610900
2025-07-24,15606.9,15770.8,15531.3,15712.1,1102000
2025-07-25,15595.0,15653.9,15407.4,15587.5,1152300
2025-07-28,15300.9,15308.9,15118.3,15150.7,690800
2025-07-29,15275.1,15596.9,15140.0,15426.0,1328800
2025-07-30,14795.2,15046.0,14724.8,14925.1,1836400
2025-07-31,14527.4,14708.5,14464.3,14569.3,996500
2025-08-01,14643.7,14682.9,14458.9,14593.4,1261800
2025-08-04,14640.6,14735.6,14512.6,14604.9,1678600
2025-08-05,14827.9,14938.8,14644.4,14682.2,724500
2025-08-06,14524.3,14616.7,14433.8,14616.6,1712300
2025-08-07,14366.1,14638.9,14267.7,14506.6,1544000
2025-08-08,14228.5,14369.0,14059.1,14287.6,1414800
2025-08-11,14436.1,14619.3,14324.4,14485.7,754500
2025-08-12,14724.4,14859.4,14623.2,14768.9,843500
2025-08-13,14545.4,14743.4,14545.3,14594.3,1152400
2025-08-14,14838.9,15009.3,14761.8,14764.1,1453400
2025-08-15,14860.0,14944.3,14640.4,14753.9,678000
2025-08-18,15180.0,15345.2,15105.8,15107.8,1517300
2025-08-19,14901.2,15157.6,14778.6,15044.7,559600
2025-08-20,15135.8,15277.6,15001.9,15159.4,1061800
2025-08-21,15202.5,15277.0,15159.3,15191.1,1135700
2025-08-22,15580.3,15759.5,15546.1,15644.5,1777300
2025-08-25,16005.7,16171.6,15976.9,16083.5,687700
2025-08-26,15978.0,16132.5,15828.2,15896.6,432400
2025-08-27,15858.1,16014.1,15801.1,15857.2,1778000
2025-08-28,15979.0,16107.2,15807.6,16032.1,416400
2025-08-29,15661.7,15740.6,15406.2,15544.2,912300
2025-09-01,15406.9,15509.4,15252.7,15421.2,1194600
2025-09-02,14784.1,14890.5,14658.5,14864.7,1815700
2025-09-03,14754.6,14963.0,14628.5,14856.3,1365600
2025-09-04,14321.4,14467.3,14270.9,14309.5,1491300
2025-09-05,14584.2,14727.8,14470.2,14592.4,722900
2025-09-08,14975.6,14991.5,14740.5,14901.8,1379300
2025-09-09,14719.9,14743.5,14550.8,14704.7,441000
2025-09-10,14712.8,14895.6,14608.4,14854.1,704000
2025-09-11,14829.3,14909.2,14799.0,14855.7,628500
2025-09-12,15021.3,15140.5,14908.1,15056.7,887900
2025-09-15,15262.0,15470.9,15157.6,15292.2,1131000
2025-09-16,15813.5,15908.3,15739.7,15743.4,1237000
2025-09-17,15525.4,15636.3,15455.2,15611.3,387900
2025-09-18,15574.9,15755.0,15464.4,15480.3,1265600
2025-09-19,15495.4,15745.2,15412.4,15584.1,1669500
2025-09-22,14907.8,14972.3,14744.7,14815.1,793800
2025-09-23,14650.4,14786.9,14519.8,14649.8,1510600
2025-09-24,14239.8,14321.5,14078.8,14290.4,1426700
2025-09-25,13834.7,14043.5,13681.1,13932.4,493000
2025-09-26,13580.4,13735.8,13442.5,13708.1,1129900
2025-09-29,13759.0,13784.7,13700.9,13773.0,1183600
2025-09-30,14030.0,14181.6,13876.1,13897.9,403900
2025-10-01,13281.8,13468.5,13276.3,13352.0,961100
2025-10-02,13214.7,13342.3,13087.1,13158.0,376700
2025-10-03,12910.1,13154.7,12765.1,13034.4,819100
2025-10-06,12762.5,12897.1,12679.2,12878.9,696600
2025-10-07,12498.0,12522.2,12308.3,12436.8,1058300
2025-10-08,12369.0,12421.0,12284.5,12354.6,455000
2025-10-09,12395.0,12594.2,12303.1,12485.1,1798400
2025-10-10,12204.7,12304.2,12188.0,12206.6,397900
2025-10-13,12201.7,12248.2,12047.9,12097.7,853200
2025-10-14,12139.4,12231.5,12043.1,12053.5,1585500
2025-10-15,12064.3,12134.4,11939.2,12089.2,1187700
2025-10-16,11922.8,12074.7,11868.2,12010.8,1676900
2025-10-17,11967.3,12001.3,11925.4,11933.4,1672500
2025-10-20,11916.6,12106.4,11894.5,11997.0,1367700
2025-10-21,11662.0,11665.8,11421.0,11548.3,776500
2025-10-22,11451.4,11491.7,11348.6,11450.1,938500
2025-10-23,11424.8,11593.1,11294.0,11504.9,425800
2025-10-24,11701.9,11764.5,11544.3,11666.6,439600
2025-10-27,11717.9,11857.9,11602.0,11716.5,485400
2025-10-28,11425.7,11527.1,11340.8,11455.8,1435600
2025-10-29,11412.3,11468.6,11399.7,11436.2,858600
2025-10-30,11360.4,11467.9,11169.4,11275.3,1755600
2025-10-31,11304.5,11324.7,11243.1,11259.9,420600
2025-11-03,11725.8,11814.6,11648.1,11662.3,596100
2025-11-04,11591.5,11632.4,11524.6,11551.9,1768400
2025-11-05,11551.4,11597.9,11495.5,11596.0,957000
2025-11-06,11719.8,11787.6,11635.6,11772.2,1683700
2025-11-07,11143.1,11191.6,11007.8,11092.9,1307200
2025-11-10,10840.7,10989.6,10803.4,10902.6,1636600
2025-11-11,11267.1,11440.6,11243.7,11319.9,918000
2025-11-12,11298.2,11370.8,11218.7,11256.7,652000
2025-11-13,11063.9,11200.8,10949.7,11148.4,1842100
2025-11-14,11231.5,11318.7,11044.6,11145.4,1803500
2025-11-17,11245.0,11344.2,11097.6,11193.3,1095800
2025-11-18,11191.8,11267.6,11177.8,11190.1,1232600
2025-11-19,11348.9,11508.2,11255.5,11386.7,1378200
2025-11-20,11703.3,11844.0,11662.9,11755.6,1819200
2025-11-21,11814.3,11855.8,11659.2,11706.7,1724800
2025-11-24,11885.2,12021.3,11639.2,11772.4,1798400
2025-11-25,12015.8,12132.6,11942.6,11945.5,1526900
2025-11-26,11484.2,11620.2,11475.4,11560.4,922900
2025-11-27,11601.1,11671.1,11436.1,11495.1,855900
2025-11-28,11802.1,11966.7,11763.1,11872.9,1853800
2025-12-01,11926.0,12158.3,11863.6,12036.3,1414600
2025-12-02,11506.1,11677.9,11415.9,11604.7,1588100
2025-12-03,11472.7,11486.3,11340.8,11380.5,609600
2025-12-04,11799.0,11852.3,11671.1,11763.4,886500
2025-12-05,11602.7,11729.5,11434.6,11508.1,1594000
2025-12-08,11575.2,11690.7,11447.9,11549.3,596400
2025-12-09,11357.4,11367.7,11206.6,11337.4,1147400
2025-12-10,11476.7,11579.2,11420.1,11487.3,1805500
2025-12-11,11417.4,11572.6,11318.7,11485.7,588600
2025-12-12,11494.7,11610.4,11386.7,11444.4,927000
2025-12-15,11571.0,11695.0,11482.8,11680.6,732800
2025-12-16,11708.4,11827.8,11606.2,11770.3,1717500
2025-12-17,11910.9,12049.1,11777.0,11889.6,499200
2025-12-18,11617.4,11772.9,11546.9,11718.0,1637600
2025-12-19,11846.5,11905.3,11650.4,11746.9,1065100
2025-12-22,11907.7,11919.0,11837.1,11888.2,1091900
2025-12-23,11737.7,11847.4,11539.0,11634.8,603300
2025-12-24,11497.5,11640.7,11410.0,11555.1,1830800
2025-12-25,11412.5,11545.8,11226.5,11360.7,471300
2025-12-26,11209.8,11388.9,11160.3,11273.8,909400
2025-12-29,11400.2,11435.0,11266.6,11403.0,971000
2025-12-30,11778.2,11848.4,11606.3,11669.2,1686900
2025-12-31,11511.9,11616.9,11493.5,11543.4,1138300
2026-01-01,11639.9,11777.2,11466.4,11600.0,1667500
2026-01-02,11568.1,11656.2,11499.4,11544.6,768700
2026-01-05,11491.7,11593.0,11432.0,11481.4,1787200
2026-01-06,11603.5,11758.7,11536.1,11715.8,492200
2026-01-07,11480.2,11548.9,11312.5,11382.3,1479100
2026-01-08,11359.0,11511.6,11226.2,11436.3,401500
2026-01-09,11819.8,11932.4,11780.9,11789.1,912900
2026-01-12,12103.9,12293.1,11960.4,12225.0,1861800
2026-01-13,12188.8,12264.9,12011.0,12124.0,1360800
2026-01-14,11966.1,12042.6,11753.0,11881.2,940300
2026-01-15,12080.0,12219.8,12025.9,12097.9,1437900
2026-01-16,12263.1,12337.5,12132.6,12291.3,518100
2026-01-19,12308.9,12445.7,12115.0,12190.4,731400
2026-01-20,12241.1,12316.0,12109.0,12120.8,1186000
2026-01-21,12306.1,12379.6,12226.8,12275.2,1184500
2026-01-22,12388.4,12479.1,12261.5,12300.8,899600
2026-01-23,12419.3,12530.2,12329.3,12496.9,1256100
2026-01-26,12603.9,12657.7,12517.8,12622.7,436000
2026-01-27,12356.4,12610.0,12346.1,12477.1,1108900
2026-01-28,12281.4,12438.6,12219.9,12378.3,1851400
2026-01-29,12589.0,12658.0,12358.6,12496.9,687600
2026-01-30,13068.0,13149.6,12835.2,12961.0,1422000
2026-02-02,12950.0,13083.0,12870.9,12872.3,1693200
2026-02-03,12429.0,12457.6,12286.5,12436.9,1354100
2026-02-04,12455.3,12534.2,12397.1,12407.0,1801800
2026-02-05,12367.6,12459.9,12296.3,12402.0,1621300
2026-02-06,12306.2,12419.4,12217.5,12269.2,1550200
2026-02-09,12112.0,12323.8,12004.1,12182.2,1139700
2026-02-10,12356.6,12365.7,12221.0,12290.1,1450000
2026-02-11,11898.9,11971.8,11861.4,11887.7,926200
2026-02-12,12113.2,12176.9,11860.0,11993.6,1795400
2026-02-13,12201.4,12202.3,12040.4,12148.3,1538900
2026-02-16,11978.2,12045.0,11820.9,11906.4,805100
2026-02-17,12064.2,12150.1,11928.3,12011.9,1746000
2026-02-18,12159.5,12253.6,12115.1,12200.0,1583900
2026-02-19,12418.5,12490.8,12307.5,12455.5,1449600
2026-02-20,12786.2,12863.3,12536.7,12682.0,1003600
2026-02-23,12407.1,12587.0,12393.1,12527.2,1821900
2026-02-24,13291.8,13380.7,13055.2,13201.1,1668300
2026-02-25,13400.3,13433.3,13173.8,13329.0,688100
2026-02-26,13592.4,13639.7,13467.1,13470.8,1580600
2026-02-27,13795.1,13923.2,13562.1,13701.1,751000
2026-03-02,13786.1,13887.6,13701.2,13859.7,427100
2026-03-03,13766.6,13831.4,13637.3,13815.7,1867900
2026-03-04,14145.1,14379.6,14115.5,14224.0,556900
2026-03-05,13880.0,13979.9,13753.1,13829.8,1352700
2026-03-06,14419.2,14588.4,14382.8,14536.6,500100
2026-03-09,14576.1,14591.4,14392.5,14499.1,1560400
2026-03-10,14668.2,14707.0,14363.9,14525.0,526200
2026-03-11,15027.0,15200.0,14857.6,14884.6,1310700
2026-03-12,14617.3,14706.6,14473.5,14642.7,463800
2026-03-13,14680.9,14847.7,14534.5,14594.7,1725800
2026-03-16,14513.0,14585.1,14487.7,14501.3,788500
2026-03-17,14465.4,14592.0,14338.3,14406.4,973900
