date,open,high,low,close,volume
2024-11-04,77469.7,78724.8,76583.0,77850.7,233800
2024-11-05,78338.6,79033.7,77053.3,77769.6,203400
2024-11-06,80109.4,80716.8,78823.9,79667.9,217400
2024-11-07,78795.6,79359.5,78570.4,79126.2,186000
2024-11-08,77316.3,78446.0,76851.2,77984.1,136500
2024-11-11,79540.5,79900.1,78532.9,78967.4,328400
2024-11-12,79831.6,80784.3,79387.5,80548.1,364300
2024-11-13,83148.5,84162.2,82750.8,83596.5,241600
2024-11-14,85150.5,85323.3,84162.6,84660.6,183900
2024-11-15,87026.2,87753.1,85532.3,86492.8,188000
2024-11-18,86195.0,87102.9,85094.3,85905.7,270100
2024-11-19,85876.4,86854.3,85000.2,85972.9,266500
2024-11-20,87734.5,88586.5,86663.5,87430.3,85200
2024-11-21,89124.8,89382.6,88920.9,89294.9,349800
2024-11-22,89930.4,90948.2,88586.7,89140.1,350700
2024-11-25,90651.2,91304.0,89469.3,89886.0,220400
2024-11-26,88058.0,88489.7,86378.8,87292.8,264500
2024-11-27,86883.1,87676.1,86803.8,87207.6,100100
2024-11-28,84255.1,84496.0,83716.9,84415.4,323100
2024-11-29,83650.4,85222.5,83247.6,84248.7,257100
2024-12-02,85179.6,86934.2,85039.4,86014.2,347500
2024-12-03,84770.4,85463.8,83817.0,85300.1,255400
2024-12-04,86804.4,87620.9,86228.7,87205.3,277400
2024-12-05,89094.2,89302.6,87865.6,88651.1,263000
2024-12-06,87028.1,87096.0,86874.5,86958.2,251900
2024-12-09,86998.8,87949.0,86066.4,87870.5,212600
2024-12-10,86407.7,86463.4,86077.9,86365.8,138400
2024-12-11,85183.5,86006.6,84956.5,85629.3,280200
2024-12-12,86340.3,87206.7,85536.6,86308.4,335900
2024-12-13,85621.9,85847.3,84625.1,85411.0,119800
2024-12-16,86682.6,86685.3,85872.0,86513.6,250500
2024-12-17,83898.9,85094.7,83721.4,84201.8,205900
2024-12-18,86617.0,87102.2,85722.9,86890.7,169300
2024-12-19,85520.7,86504.3,85298.0,85727.4,118500
2024-12-20,86170.3,86803.5,85241.7,85761.0,176000
2024-12-23,85416.9,86197.4,84447.1,85568.0,226300
2024-12-24,89528.2,89633.7,88557.4,88843.6,316600
2024-12-25,88018.1,89402.1,87572.7,88694.0,120200
2024-12-26,88259.4,89306.2,87433.9,87434.3,242100
2024-12-27,85972.5,86326.1,85823.2,85907.6,281200
2024-12-30,84276.4,84906.2,83733.6,84869.7,106700
2024-12-31,80621.4,81057.4,79092.8,79981.4,167300
2025-01-01,80680.5,81332.5,80116.6,80872.7,270900
2025-01-02,79951.5,80629.7,79732.9,80059.8,356400
2025-01-03,81755.7,82640.7,80565.9,81290.7,77300
2025-01-06,81685.9,82422.9,81343.0,82163.8,83300
2025-01-07,82487.8,83215.6,81803.8,81887.5,292300
2025-01-08,83383.9,84022.1,82663.7,83534.9,229200
2025-01-09,83454.6,84175.1,82271.1,82944.4,140700
2025-01-10,81873.8,82996.6,81236.6,82655.6,108400
2025-01-13,83989.8,84419.2,83172.9,83551.4,91200
2025-01-14,82776.1,83736.8,82705.8,83286.4,211900
2025-01-15,84965.3,85641.9,84271.6,85241.2,343200
2025-01-16,83641.6,84295.7,83359.8,83775.4,254700
2025-01-17,83232.6,84211.1,82584.4,84053.7,261200
2025-01-20,86623.5,87617.9,86282.2,86898.7,301500
2025-01-21,87130.9,87505.3,86642.2,86778.9,140900
2025-01-22,82469.9,83303.0,82225.2,83161.0,350000
2025-01-23,83387.1,83840.6,83070.7,83276.9,306600
2025-01-24,85136.2,85525.7,84057.3,84342.1,168900
2025-01-27,84967.3,85324.8,84700.9,85187.5,341400
2025-01-28,82795.9,83566.0,82650.2,82693.6,276800
2025-01-29,82729.0,83600.6,81457.8,82342.0,75500
2025-01-30,80243.9,81017.4,80205.6,80423.2,321700
2025-01-31,84436.8,84442.6,83699.6,84212.8,279200
2025-02-03,85708.5,87049.7,85432.0,86346.6,79200
2025-02-04,84747.5,86027.1,84422.7,85182.9,272600
2025-02-05,83481.3,84075.8,82228.8,82878.1,220100
2025-02-06,83899.2,84809.9,83206.8,83549.9,307800
2025-02-07,84815.1,85279.6,84256.7,85205.1,290700
2025-02-10,84651.6,84931.1,84038.2,84405.3,134100
2025-02-11,86990.5,87932.2,85702.1,86734.6,153800
2025-02-12,88220.1,89167.1,88077.2,88239.9,327800
2025-02-13,88729.3,89266.0,88022.2,88186.7,259500
2025-02-14,85083.8,86670.9,84925.1,85891.5,202900
2025-02-17,82315.8,82661.2,81575.2,82434.4,348300
2025-02-18,81874.9,83165.9,81726.1,82193.9,274400
2025-02-19,86271.5,86998.4,85559.5,85763.3,133900
2025-02-20,85542.8,86453.2,85037.4,85298.2,155600
2025-02-21,82855.5,83271.8,82014.1,82733.3,188300
2025-02-24,83693.5,83857.4,83219.5,83541.9,173400
2025-02-25,84041.0,84515.0,82956.8,83512.4,293800
2025-02-26,82948.3,83531.1,82119.4,82919.6,169800
2025-02-27,81541.8,81998.7,80963.5,81523.0,138100
2025-02-28,82613.0,83378.1,81867.2,82223.7,297400
2025-03-03,81832.8,82449.8,80854.8,81607.9,273900
2025-03-04,81415.0,81549.9,81079.3,81172.3,142700
2025-03-05,81157.1,81856.9,80303.0,81597.5,318500
2025-03-06,81463.9,82266.9,80468.5,81207.3,317400
2025-03-07,81698.9,82027.1,80356.7,81216.7,321200
2025-03-10,82346.3,83055.9,81574.1,82095.9,95900
2025-03-11,81551.6,83027.7,80783.8,82249.7,325800
2025-03-12,82349.4,82565.2,80696.2,81634.7,237700
2025-03-13,79330.8,80809.5,79056.0,80108.3,78900
2025-03-14,80234.5,81419.6,79650.9,80498.7,116700
2025-03-17,81729.3,81915.7,80652.7,81525.9,87600
2025-03-18,81761.6,83427.8,81318.6,82443.2,256800
2025-03-19,82933.3,83376.8,82144.6,82729.9,298300
2025-03-20,83898.3,84507.9,83735.2,84009.5,230900
2025-03-21,82104.5,83054.4,81495.3,81968.0,84800
2025-03-24,84282.1,84840.3,84112.0,84225.6,145500
2025-03-25,82688.3,83021.0,81925.1,82895.4,263600
2025-03-26,82654.9,82981.1,82123.8,82856.2,128800
2025-03-27,82480.4,83439.1,82159.5,82353.3,336600
2025-03-28,81985.0,83339.9,81724.9,82447.8,168800
2025-03-31,79791.7,80781.6,79341.7,80098.3,179000
2025-04-01,80609.7,81700.9,79924.1,81411.5,194500
2025-04-02,80031.1,80428.6,79272.9,80116.1,220900
2025-04-03,79809.5,80032.8,78697.8,79227.7,134400
2025-04-04,80879.2,81372.7,80182.7,80890.2,237800
2025-04-07,82910.1,83684.6,81502.4,82140.3,126900
2025-04-08,83038.8,83853.6,81416.8,82246.6,291400
2025-04-09,83298.9,83532.4,82563.0,82637.5,218800
2025-04-10,80957.1,81671.0,80733.9,81304.6,224600
2025-04-11,82790.7,83319.6,81797.1,82132.6,355000
2025-04-14,81648.5,81892.7,80403.3,80962.8,138700
2025-04-15,78940.3,79879.8,77301.1,78193.1,117400
2025-04-16,80166.2,80803.2,79428.5,79685.9,185200
2025-04-17,79131.8,79304.7,78607.9,78636.6,296000
2025-04-18,78983.0,79908.9,78008.9,78424.2,91100
2025-04-21,79875.4,80828.2,79629.1,79956.6,85700
2025-04-22,80195.7,80790.9,79524.4,79542.5,209300
2025-04-23,81117.6,82065.9,81003.7,81073.2,86100
2025-04-24,80163.5,80930.7,79811.7,80456.6,115700
2025-04-25,81062.9,81634.2,80325.2,81472.8,112500
2025-04-28,77455.5,78547.5,77087.6,78224.8,278700
2025-04-29,77335.3,77845.9,77219.4,77694.0,361000
2025-04-30,78066.9,78749.8,77637.3,78265.5,240200
2025-05-01,78984.1,79731.7,78547.6,79092.3,220600
2025-05-02,78455.8,78553.5,77332.3,78114.2,322000
2025-05-05,75725.2,76484.0,75046.9,75202.6,275700
2025-05-06,73872.0,74373.3,73679.3,74278.5,80400
2025-05-07,75036.1,75489.7,73529.0,74297.4,315300
2025-05-08,74581.2,75335.4,74391.6,74418.8,241000
2025-05-09,74337.6,74919.8,74057.3,74283.1,222500
2025-05-12,72765.1,73486.0,71613.6,72176.1,286400
2025-05-13,72424.4,73019.3,71597.9,72116.2,171900
2025-05-14,68933.6,70237.3,68311.0,69584.4,307400
2025-05-15,70937.6,71137.7,70093.5,70600.3,192900
2025-05-16,71377.4,72231.6,70158.9,70718.1,90600
2025-05-19,71555.6,72305.7,70557.1,71088.5,189100
2025-05-20,70131.7,70559.4,69369.3,70115.3,292200
2025-05-21,70104.4,70874.3,69628.1,70650.0,306800
2025-05-22,70595.8,71051.0,69477.7,70148.0,131600
2025-05-23,72883.4,73226.2,71909.2,72755.5,355600
2025-05-26,72088.1,72961.6,71567.9,72250.7,75300
2025-05-27,71855.3,72730.9,71537.1,72413.6,102300
2025-05-28,71966.5,72758.8,71695.9,72447.0,81700
2025-05-29,73248.0,73289.8,72680.9,72904.0,354600
2025-05-30,74141.9,75021.7,73559.2,73662.2,128700
2025-06-02,73513.2,73788.2,72982.6,73538.3,190600
2025-06-03,74132.0,74475.5,72821.1,73531.7,222800
2025-06-04,73790.7,73973.9,73639.3,73724.9,122700
2025-06-05,74933.0,75515.5,73822.2,74457.3,171500
2025-06-06,75567.3,75903.4,74605.3,75190.0,360000
2025-06-09,76341.3,76486.3,75299.1,75791.3,212600
2025-06-10,77704.3,78527.1,76812.9,77701.9,178500
2025-06-11,78919.2,79137.2,78882.6,78896.9,350100
2025-06-12,77157.7,78033.6,76336.4,77513.8,146600
2025-06-13,79209.5,80146.1,78571.5,79687.2,218300
2025-06-16,80078.4,81009.2,79632.7,79902.8,132100
2025-06-17,78660.9,78781.0,78080.4,78142.6,319200
2025-06-18,79168.3,79406.5,79014.0,79295.6,141600
2025-06-19,79846.7,80367.2,78726.2,79676.6,267300
2025-06-20,80488.5,81012.5,79866.8,80931.6,309700
2025-06-23,82841.9,83475.4,81412.7,82250.8,238200
2025-06-24,82086.1,82658.3,81908.4,82386.0,282100
2025-06-25,83844.1,84155.3,82850.6,83160.0,186700
2025-06-26,85421.2,86120.8,83914.4,84693.3,353900
2025-06-27,85974.4,86844.4,85655.9,86098.0,186800
2025-06-30,85561.4,87136.3,85020.6,86312.9,198200
2025-07-01,84765.0,86033.5,84620.5,85578.3,361500
2025-07-02,83736.8,84209.3,83090.5,83789.6,219900
2025-07-03,84562.2,84842.1,84066.2,84588.4,348000
2025-07-04,86430.1,87014.6,85881.3,86003.1,102500
2025-07-07,85934.3,87344.3,85404.5,86444.8,130400
2025-07-08,88058.8,88387.8,87568.8,88311.2,233500
2025-07-09,88291.5,88973.6,87986.4,88317.5,260300
2025-07-10,85736.0,86125.6,84762.3,85480.8,334300
2025-07-11,84152.1,84782.3,83698.1,84211.3,326400
2025-07-14,82645.7,83073.4,81366.9,82018.4,311400
2025-07-15,82835.8,83433.7,82071.5,82928.2,268200
2025-07-16,84090.8,84601.8,82517.8,83368.6,330100
2025-07-17,81974.1,82906.6,81712.4,81956.5,187500
2025-07-18,83057.6,84325.4,82285.9,83419.4,332400
2025-07-21,82615.5,83192.8,81818.0,82435.0,144700
2025-07-22,80482.7,81077.0,79923.9,80697.3,164000
2025-07-23,82957.4,83687.6,82085.9,82258.4,268500
2025-07-24,83075.3,83701.6,81705.1,82387.8,316800
2025-07-25,83761.4,83958.6,82519.9,83083.3,231000
2025-07-28,83057.2,83311.9,82340.8,82983.8,284900
2025-07-29,83115.0,83690.7,82317.2,83255.3,302900
2025-07-30,82554.0,82844.4,81699.8,82223.0,242400
2025-07-31,79336.8,79430.0,78815.1,78912.2,143700
2025-08-01,78558.2,79317.8,77962.1,78580.4,82100
2025-08-04,79757.9,80871.4,79006.2,80205.6,158700
2025-08-05,80791.6,81480.1,79915.6,80626.3,299500
2025-08-06,81285.3,81418.9,80353.9,81090.1,327600
2025-08-07,83577.0,84270.2,82765.6,82891.6,317900
2025-08-08,83215.3,83742.7,82293.7,83070.6,252900
2025-08-11,80568.3,81352.2,80341.7,81217.5,223100
2025-08-12,82613.1,83304.8,82306.5,82950.0,219300
2025-08-13,83537.5,83954.2,83257.5,83834.4,183300
2025-08-14,83328.4,84111.6,82821.6,83522.2,217200
2025-08-15,80586.2,81965.8,79640.3,81162.7,300000
2025-08-18,82692.3,83106.8,81780.6,81925.0,80000
2025-08-19,82868.6,83562.5,81905.7,83364.8,187900
2025-08-20,83283.9,84393.1,82417.6,83556.6,219800
2025-08-21,84948.2,85842.1,84559.6,85074.4,355400
2025-08-22,86198.9,86911.5,85519.0,85918.2,154400
2025-08-25,83712.5,84210.3,82743.8,83834.6,123300
2025-08-26,86540.9,87379.0,86262.4,86265.4,124700
2025-08-27,84978.5,85600.7,83803.1,84588.2,304100
2025-08-28,84080.7,84185.1,83446.3,84138.6,90000
2025-08-29,82745.9,83112.3,82428.7,82701.5,355700
2025-09-01,84780.2,86085.0,84247.3,85414.3,215500
2025-09-02,84577.9,85083.3,84044.3,84923.6,326500
2025-09-03,84074.4,84602.1,83524.4,83873.4,115500
2025-09-04,84049.0,84551.4,83910.9,83992.0,344000
2025-09-05,82839.7,83733.2,82279.7,82350.6,248400
2025-09-08,79912.1,80665.6,79430.4,80661.5,98200
2025-09-09,79748.4,79881.7,79410.6,79623.3,287300
2025-09-10,80149.3,80881.0,79608.7,80616.5,233100
2025-09-11,79994.2,80513.3,79012.7,79455.3,288700
2025-09-12,79411.8,79629.2,79069.9,79150.6,364400
2025-09-15,79275.6,79401.5,78837.8,79116.6,95200
2025-09-16,77902.7,78396.1,76727.4,77337.8,194000
2025-09-17,76422.8,77245.9,76158.6,77167.5,78100
2025-09-18,77323.7,77652.7,77074.8,77225.4,177300
2025-09-19,77057.8,78012.0,76257.5,77586.2,116200
2025-09-22,79052.6,79870.8,78313.1,79451.4,295200
2025-09-23,78714.9,79608.0,78051.6,78343.0,230600
2025-09-24,78859.6,79894.7,78008.3,79232.1,220500
2025-09-25,80016.7,81035.4,79563.0,80331.2,344100
2025-09-26,83333.5,84224.1,82555.6,84150.6,244700
2025-09-29,86800.7,87009.1,86190.1,86368.0,325200
2025-09-30,85512.5,86520.9,84228.2,85068.1,204900
2025-10-01,83398.2,84621.1,83053.3,83948.7,232900
2025-10-02,81465.0,81810.9,80864.9,81714.3,153800
2025-10-03,81105.7,81578.7,80403.8,81499.8,103600
2025-10-06,82092.5,82095.2,80874.8,81392.1,214800
2025-10-07,83327.9,83634.1,82134.1,82874.5,266400
2025-10-08,83559.0,83896.3,82625.2,83315.9,93000
2025-10-09,81749.2,82388.3,80127.6,80945.8,92800
2025-10-10,82298.0,83632.8,81968.2,82783.9,102800
2025-10-13,85343.4,86199.9,85146.6,85835.5,281600
2025-10-14,85751.8,87005.1,85534.9,86388.2,314900
2025-10-15,86610.2,86910.2,85949.9,86615.0,305500
2025-10-16,87669.5,88501.3,86959.1,88313.6,235300
2025-10-17,86676.7,87215.0,85836.8,86028.7,195200
2025-10-20,88203.2,88509.0,87433.6,88205.3,232900
2025-10-21,89217.3,89255.4,88074.2,88767.8,191200
2025-10-22,86511.4,87880.4,85907.3,87211.8,77100
2025-10-23,88263.1,88616.5,88133.7,88563.9,238500
2025-10-24,90093.4,90455.5,88884.2,89788.1,281900
2025-10-27,93323.7,93772.1,92360.4,92602.8,295900
2025-10-28,93657.3,93834.9,92917.8,93807.5,97400
2025-10-29,95206.9,95553.4,94080.1,94550.4,210300
2025-10-30,94711.5,96455.3,93861.0,95566.6,203200
2025-10-31,92042.4,92922.4,91300.1,92307.9,105100
2025-11-03,94631.7,96442.1,93944.9,95462.5,337300
2025-11-04,97861.3,98663.2,97038.0,98285.2,128800
2025-11-05,97180.3,98488.3,96238.5,98096.6,282400
2025-11-06,100894.9,100945.9,99773.8,100746.6,235800
2025-11-07,100071.2,100530.4,100036.7,100392.3,328800
2025-11-10,101879.4,102599.8,101534.1,102126.0,288900
2025-11-11,99242.8,100535.2,98281.9,99856.9,263400
2025-11-12,98016.3,98736.6,96772.5,97488.1,79600
2025-11-13,96322.8,96741.3,95242.0,96714.3,201400
2025-11-14,98944.2,99746.1,97414.9,97975.4,96600
2025-11-17,100427.5,100979.7,99412.8,99754.9,211200
2025-11-18,97097.6,97564.1,96023.9,97160.7,294200
2025-11-19,94017.9,94916.7,93858.3,94276.0,182800
2025-11-20,97727.7,97877.1,97189.8,97545.2,321300
2025-11-21,96347.0,97402.1,95614.1,97262.1,153600
2025-11-24,94451.7,95536.5,94195.9,94455.4,100300
2025-11-25,95513.9,96700.1,94679.5,96127.1,186700
2025-11-26,96941.2,98300.5,96158.3,97681.6,257700
2025-11-27,98431.8,98885.7,97066.5,97603.0,231500
2025-11-28,98277.8,98445.6,96943.8,97963.5,99400
2025-12-01,102230.7,102249.1,100799.8,101613.5,296900
2025-12-02,100573.3,101264.4,99272.6,99658.7,288100
2025-12-03,99578.3,100341.4,98695.7,100319.0,344600
2025-12-04,98122.9,99867.8,97878.1,98982.8,315800
2025-12-05,101153.2,101479.7,100176.0,100255.5,189700
2025-12-08,100485.9,101072.7,100120.3,100153.4,261900
2025-12-09,98350.8,99470.6,98333.9,98761.3,164200
2025-12-10,98609.8,99766.8,98077.5,99527.4,341400
2025-12-11,96964.6,98678.5,96186.2,97585.5,221000
2025-12-12,101299.8,101771.7,100227.2,101186.3,356000
2025-12-15,99112.5,100536.8,98061.1,99663.8,167600
2025-12-16,101021.7,101781.0,99881.8,101139.2,310100
2025-12-17,99080.8,99717.0,98235.8,99522.4,220100
2025-12-18,96940.1,97559.0,96887.8,96929.8,118300
2025-12-19,97565.4,98159.2,96767.4,97109.3,75700
2025-12-22,97301.5,97694.2,96588.7,96661.4,151100
2025-12-23,98872.7,100853.1,98026.6,99840.7,204100
2025-12-24,98223.4,99986.1,97842.5,98866.5,97500
2025-12-25,97365.8,98430.9,97145.8,97650.8,279300
2025-12-26,95404.0,97444.9,95024.5,96328.3,99000
2025-12-29,95586.9,96356.2,94072.9,95113.3,89200
2025-12-30,96145.7,96411.5,94591.5,95362.3,220500
2025-12-31,95168.1,95616.0,93334.4,94357.7,319300
2026-01-01,93913.3,93994.6,92750.1,93602.6,262300
2026-01-02,93454.0,94266.5,92481.9,93840.4,312800
2026-01-05,96821.8,97679.8,95706.8,97196.2,77900
2026-01-06,98781.3,98849.8,98457.7,98810.3,285800
2026-01-07,99494.6,101247.6,98986.8,100374.0,77900
2026-01-08,97664.1,98319.8,96316.1,97328.1,123300
2026-01-09,99980.2,100337.7,99105.5,99491.4,303300
2026-01-12,95952.7,96560.4,95490.3,96057.1,98400
2026-01-13,94247.6,95589.0,93356.6,94989.5,297500
2026-01-14,97536.9,98400.6,97408.2,97629.9,326300
2026-01-15,94829.2,96100.5,93796.1,95189.7,331900
2026-01-16,97706.4,98836.6,96458.5,97613.2,207700
2026-01-19,97579.3,98199.0,97304.2,97893.2,359000
2026-01-20,97897.0,99273.2,97370.7,98206.2,114500
2026-01-21,97560.3,99330.2,96605.5,98374.7,204100
2026-01-22,95086.1,95919.9,94526.2,94933.0,123800
2026-01-23,98976.0,99943.6,97539.1,98380.4,283200
2026-01-26,102205.1,103652.4,101595.8,102454.0,216400
2026-01-27,103624.8,104183.8,102780.5,102917.5,92500
2026-01-28,100089.6,101714.7,98973.2,100737.0,284300
2026-01-29,98656.9,100018.7,97677.3,99443.0,171900
2026-01-30,97568.0,98649.9,96742.0,97985.9,356600
2026-02-02,97036.3,97764.0,96723.7,97635.9,310800
2026-02-03,98317.3,98745.3,97407.7,97964.2,175400
2026-02-04,98270.0,99336.1,97860.9,98085.9,167100
2026-02-05,94312.9,95170.7,94289.1,94904.1,100200
2026-02-06,95290.7,96357.6,94570.1,94939.5,272200
2026-02-09,96907.2,97359.2,94941.7,95985.8,290400
2026-02-10,97196.5,98006.1,96198.5,97523.9,221500
2026-02-11,102818.8,103198.4,100905.2,101868.1,127700
2026-02-12,102969.7,103577.1,101528.2,102317.8,185700
2026-02-13,102928.8,103817.9,102253.9,102348.1,264200
2026-02-16,100268.3,101122.2,100079.9,100361.4,142800
2026-02-17,99574.5,101107.5,98688.7,100423.8,352700
2026-02-18,100735.3,102172.6,100634.0,100967.0,304100
2026-02-19,103205.0,104023.3,102242.1,103519.8,249900
2026-02-20,103161.6,104017.3,101863.3,102820.6,280700
2026-02-23,101693.0,103033.5,101382.0,101949.6,154700
2026-02-24,100997.3,102503.4,100461.7,101777.4,234100
2026-02-25,102226.4,102280.4,100292.7,101215.6,120700
2026-02-26,100911.9,101636.6,99557.1,100119.2,297300
2026-02-27,98570.8,99812.5,98223.5,99394.6,204900
2026-03-02,96922.7,97446.1,96452.1,96720.5,288700
2026-03-03,94209.9,95184.3,93468.5,94384.7,131700
2026-03-04,94496.6,96074.4,93597.7,94947.6,301800
2026-03-05,92562.5,93329.2,92392.0,92570.7,279600
2026-03-06,93091.7,93301.7,92210.5,93121.7,294900
2026-03-09,94010.4,95083.7,93398.3,93917.4,282100
2026-03-10,95429.5,95794.4,94356.4,95437.0,314900
2026-03-11,97541.6,98580.3,96629.4,97947.4,248900
2026-03-12,95059.7,95788.5,93656.8,94786.9,89100
2026-03-13,92348.5,92521.1,90968.7,92032.5,93100
2026-03-16,89595.0,91280.2,89011.8,90411.5,179100
2026-03-17,87015.9,87568.0,86448.8,87481.9,313600
2026-03-18,87271.5,88003.4,87236.3,87634.6,151800
2026-03-19,88159.9,89629.7,87231.4,88768.1,195000
2026-03-20,86882.8,87817.9,85930.5,87231.9,100300
2026-03-23,87466.6,88106.4,86836.9,87795.2,278300
2026-03-24,87667.7,88281.1,86664.1,87113.3,228900
2026-03-25,86507.3,86513.9,85294.0,86060.4,271000
2026-03-26,86136.9,86227.4,85722.8,86129.6,363600
2026-03-27,86525.7,86525.9,86437.8,86438.2,176100
2026-03-30,85351.1,86360.7,84394.7,85032.4,220300
